62586 3949.5333333333238
67204 2897.7111111111076
71102 1728.8000000000013
79033 186.2
58507 142.88888888888889
54844 138.64444444444445
41231 62.0
50076 62.0
21113 53.55555555555556
73930 50.44444444444444
37425 42.0
5166 38.88888888888889
48566 19.444444444444446
65692 19.444444444444446
62586 3949.5333333333238
67204 2897.7111111111076
71102 1728.8000000000013
79033 186.2
58507 142.88888888888889
54844 138.64444444444445
41231 62.0
50076 62.0
21113 53.55555555555556
73930 50.44444444444444
37425 42.0
5166 38.88888888888889
48566 19.444444444444446
65692 19.444444444444446
62586 3949.5333333333238
67204 2897.7111111111076
71102 1728.8000000000013
79033 186.2
58507 142.88888888888889
54844 138.64444444444445
41231 62.0
50076 62.0
21113 53.55555555555556
73930 50.44444444444444
37425 42.0
5166 38.88888888888889
48566 19.444444444444446
65692 19.444444444444446
62586 3949.5333333333238
67204 2897.7111111111076
71102 1728.8000000000013
79033 186.2
58507 142.88888888888889
54844 138.64444444444445
41231 62.0
50076 62.0
21113 53.55555555555556
73930 50.44444444444444
37425 42.0
5166 38.88888888888889
48566 19.444444444444446
65692 19.444444444444446
62586 3949.5333333333238
67204 2897.7111111111076
71102 1728.8000000000013
79033 186.2
58507 142.88888888888889
54844 138.64444444444445
41231 62.0
50076 62.0
21113 53.55555555555556
73930 50.44444444444444
37425 42.0
5166 38.88888888888889
48566 19.444444444444446
65692 19.444444444444446
62586 3949.5333333333238
67204 2897.7111111111076
71102 1728.8000000000013
79033 186.2
58507 142.88888888888889
54844 138.64444444444445
41231 62.0
50076 62.0
21113 53.55555555555556
73930 50.44444444444444
37425 42.0
5166 38.88888888888889
48566 19.444444444444446
65692 19.444444444444446
62586 3949.5333333333238
67204 2897.7111111111076
71102 1728.8000000000013
79033 186.2
58507 142.88888888888889
54844 138.64444444444445
41231 62.0
50076 62.0
21113 53.55555555555556
73930 50.44444444444444
37425 42.0
5166 38.88888888888889
48566 19.444444444444446
65692 19.444444444444446
